carat,cut,color,clarity,depth,table,price,depth_categories
0.72,2,2,3.6,62.5,58.0,2832,0.2
1.24,0,3,6.0,61.0,56.4,6895,0.0
1.07,0,4,6.0,62.0,57.0,4830,0.0
1.52,3,4,6.0,63.8,60.0,9898,0.2
0.72,0,1,6.0,61.0,56.0,2951,0.0
0.35,0,0,3.1,60.8,57.0,890,0.0
1.19,0,2,2.0,61.5,55.0,15005,0.0
0.76,0,1,6.5,62.8,56.0,2873,0.2
1.1,3,4,6.5,57.6,61.0,3696,0.2
1.83,0,4,6.0,61.5,56.0,15032,0.0
1.27,1,2,2.0,62.5,56.0,13320,0.2
0.59,2,2,3.6,60.1,57.0,1813,0.0
1.25,2,4,3.6,62.9,60.0,7227,0.2
0.8,1,1,2.5,62.9,59.0,4229,0.2
1.07,0,1,6.5,61.2,56.0,4799,0.0
0.3,0,2,2.0,61.9,57.0,1114,0.0
0.5,4,1,6.0,65.0,58.0,1176,0.2
0.4,2,6,3.1,63.5,56.0,756,0.2
0.71,2,4,2.0,62.7,59.0,2938,0.2
1.52,3,4,3.1,63.5,60.0,11804,0.2
1.01,2,1,6.0,63.1,60.0,5002,0.2
0.84,2,3,6.5,62.8,57.0,3015,0.2
0.7,0,2,6.0,61.4,57.0,2573,0.0
1.22,0,4,3.1,62.3,55.0,7418,0.2
0.91,3,4,2.5,65.5,57.0,4205,0.2
0.32,0,3,0.0,61.3,55.0,918,0.0
2.05,0,3,6.5,61.6,56.0,18017,0.0
1.01,1,1,3.6,60.4,57.0,6697,0.0
0.72,2,1,6.0,62.5,58.0,2618,0.2
0.37,3,4,3.6,63.7,55.0,584,0.2
1.01,3,2,6.0,63.6,58.0,4899,0.2
1.72,1,3,3.1,59.4,60.0,17605,0.0
1.03,0,3,6.0,62.4,57.0,4764,0.2
0.34,2,4,3.6,60.0,58.0,521,0.0
1.5,2,3,6.0,60.1,61.0,10019,0.0
0.33,1,2,3.6,62.1,59.0,666,0.2
1.07,0,2,6.5,61.6,57.0,5405,0.0
2.54,0,5,6.5,61.4,54.0,12687,0.0
0.5,1,4,6.0,62.1,60.0,1219,0.2
1.52,1,6,6.0,60.4,59.0,5618,0.0
0.4,1,0,6.0,61.6,58.0,772,0.0
0.31,0,0,3.6,62.5,56.0,734,0.2
0.26,2,3,2.5,62.5,55.0,486,0.2
0.7,0,4,3.1,61.8,56.0,2691,0.0
1.13,0,5,6.5,62.0,55.0,5378,0.0
0.4,1,0,6.5,62.1,60.0,666,0.2
0.52,0,0,6.5,61.9,55.0,1292,0.0
0.77,0,2,6.0,61.9,57.0,2642,0.0
1.0,2,2,3.6,62.7,56.0,5759,0.2
0.34,2,0,6.0,62.8,55.0,626,0.2
2.01,1,5,6.0,60.9,60.0,15528,0.0
0.47,4,1,6.0,65.2,59.0,828,0.2
0.56,4,1,6.5,64.5,61.0,1389,0.2
0.7,2,3,3.6,61.8,55.0,3026,0.0
2.04,1,3,6.5,60.3,59.0,15651,0.0
1.21,2,4,6.0,63.1,60.0,5871,0.2
1.3,0,6,3.1,62.3,57.0,6334,0.2
0.51,0,0,2.5,61.3,57.0,2742,0.0
1.33,4,3,6.5,63.0,62.0,6078,0.2
0.62,3,6,6.0,59.9,65.0,1116,0.0
0.32,0,0,6.0,59.6,57.0,756,0.0
1.02,0,2,2.0,62.4,56.0,9645,0.2
1.13,1,2,10.0,62.3,56.0,3607,0.2
0.84,1,2,6.5,62.3,59.0,2863,0.2
0.93,3,3,3.1,63.8,59.0,4425,0.2
1.07,1,3,3.6,62.2,58.0,6040,0.2
1.06,0,5,6.5,61.3,56.0,4167,0.0
1.5,1,3,2.5,62.7,58.0,14157,0.2
2.1,4,3,6.5,65.2,56.0,13007,0.2
0.38,0,2,6.5,62.1,56.0,602,0.2
1.04,2,5,6.5,59.6,57.0,3603,0.0
0.31,1,3,2.5,62.9,58.0,907,0.2
0.8,2,1,2.5,62.8,57.0,4893,0.2
0.9,2,2,3.6,62.7,62.0,4124,0.2
1.24,0,3,3.1,61.1,57.0,8449,0.0
0.51,3,2,6.0,63.8,56.0,1312,0.2
0.43,0,4,6.0,62.3,56.0,919,0.2
0.27,1,3,3.6,62.4,59.0,509,0.2
0.51,0,1,6.0,61.7,55.0,1437,0.0
0.71,0,4,6.5,62.1,57.0,2122,0.2
0.32,1,6,3.1,61.9,58.0,421,0.0
2.01,1,5,3.6,62.7,58.0,16778,0.2
0.93,0,4,6.0,62.0,55.0,3844,0.0
2.02,1,6,6.5,62.1,60.0,11165,0.2
0.7,2,2,2.0,63.0,60.0,3261,0.2
0.57,0,0,6.5,61.4,56.0,1413,0.0
2.01,4,4,6.5,64.9,56.0,10184,0.2
2.13,0,4,6.5,61.8,57.0,15288,0.0
1.43,0,6,6.0,62.1,58.0,6546,0.2
1.02,0,3,6.0,62.4,55.0,5016,0.2
0.28,2,1,3.1,59.0,60.0,452,0.0
1.33,2,4,6.5,63.5,57.0,5586,0.2
0.5,0,2,3.6,62.7,57.0,1436,0.2
0.7,2,3,6.0,61.8,56.0,2106,0.0
0.71,2,3,6.0,63.3,56.0,2274,0.2
1.02,2,1,6.5,60.5,58.0,4398,0.0
0.8,4,4,3.6,65.3,58.0,2686,0.2
0.3,0,2,2.0,61.5,58.0,814,0.0
0.3,0,2,2.0,62.0,54.2,854,0.0
0.83,1,6,6.0,62.8,58.0,2311,0.2
0.39,0,2,3.1,62.0,55.0,1003,0.0
0.3,0,5,2.0,61.3,57.0,552,0.0
1.22,2,3,6.0,63.4,57.0,6278,0.2
1.05,3,3,6.5,63.7,59.0,3898,0.2
0.3,2,1,3.6,62.4,56.0,658,0.2
0.33,1,3,2.5,60.6,58.0,965,0.0
1.03,1,1,3.1,62.4,58.0,7778,0.2
0.42,1,1,6.5,61.8,61.0,778,0.0
1.3,0,2,6.5,62.2,56.0,6559,0.2
1.2,2,3,6.0,62.9,57.0,5918,0.2
0.57,0,2,6.0,62.2,55.0,1377,0.2
0.53,0,2,3.1,61.6,55.0,1740,0.0
0.9,4,2,6.5,65.7,63.0,3062,0.2
1.5,0,2,6.0,62.7,56.0,9347,0.2
0.7,2,2,6.0,62.8,57.0,2250,0.2
1.56,0,4,6.0,62.1,56.0,10739,0.2
0.4,1,4,6.0,62.7,58.0,855,0.2
0.32,0,3,2.0,61.1,57.0,1080,0.0
0.71,3,5,2.0,63.4,57.0,2549,0.2
1.51,1,4,6.0,58.0,59.0,10063,0.2
0.45,1,1,3.1,60.8,60.0,1282,0.0
0.32,0,0,3.6,61.1,56.0,713,0.0
0.3,0,3,0.0,61.3,55.0,863,0.0
0.26,2,2,2.5,59.2,60.0,554,0.0
0.34,2,3,3.1,62.2,55.0,640,0.2
0.73,0,0,6.0,61.9,56.0,3189,0.0
1.51,3,4,6.0,62.2,61.0,8854,0.2
0.57,0,3,6.0,62.1,55.0,1441,0.2
0.56,0,1,3.1,61.0,57.0,1978,0.0
1.72,3,6,6.5,63.2,57.0,7741,0.2
1.51,1,5,6.5,61.3,55.0,6173,0.0
0.84,0,3,6.5,61.0,56.0,2879,0.0
1.2,1,6,6.0,61.4,59.0,4838,0.0
0.33,0,2,2.5,61.3,56.0,1040,0.0
1.0,1,3,3.1,62.9,60.0,6989,0.2
0.23,2,2,2.5,63.3,57.0,505,0.2
0.85,1,1,3.6,60.2,60.0,3803,0.0
0.31,2,3,6.0,62.4,55.0,462,0.2
0.9,1,2,3.1,62.7,58.0,5088,0.2
1.12,1,5,3.6,62.8,57.0,4986,0.2
1.0,1,1,3.6,62.8,60.0,6720,0.2
0.38,0,5,2.5,62.0,55.0,721,0.0
1.51,0,4,3.1,61.2,58.0,10186,0.0
1.12,1,3,3.6,61.7,56.0,6503,0.0
0.42,1,1,6.0,62.7,57.0,992,0.2
0.34,3,4,3.1,64.0,58.0,689,0.2
0.41,1,2,3.1,60.8,58.0,1076,0.0
1.17,2,4,0.0,59.3,59.0,7644,0.0
0.79,2,2,6.5,62.6,57.0,2655,0.2
0.73,1,2,3.1,61.9,56.0,2961,0.0
1.27,1,6,6.0,61.8,58.0,5121,0.0
0.35,0,2,2.5,61.2,56.0,872,0.0
0.5,0,3,2.5,62.0,56.0,1838,0.0
0.71,2,5,6.0,62.6,59.0,2218,0.2
0.74,0,4,3.1,62.1,55.0,3254,0.2
0.52,1,1,3.1,59.2,59.0,1739,0.0
0.3,1,2,3.1,60.5,60.0,658,0.0
0.25,3,1,2.5,61.2,62.0,505,0.0
0.73,0,2,2.0,61.4,56.0,5154,0.0
0.51,0,3,6.5,61.3,58.0,1091,0.0
0.3,0,3,2.0,62.6,54.0,789,0.2
0.31,2,4,2.5,63.4,56.0,802,0.2
0.75,0,1,3.6,60.2,57.0,3136,0.0
0.71,3,0,3.6,63.6,54.0,4289,0.2
1.2,2,3,3.6,63.1,57.0,8032,0.2
0.71,0,4,3.1,61.2,56.0,2909,0.0
0.43,2,3,3.6,61.0,56.0,844,0.0
2.01,1,5,3.6,62.1,59.0,15379,0.2
1.01,1,6,6.5,61.2,59.0,3733,0.0
1.7,0,1,6.0,60.1,57.0,14623,0.0
0.4,0,3,2.0,62.3,54.0,1043,0.2
1.51,1,3,2.5,60.9,58.0,15164,0.0
0.75,1,3,6.0,59.1,59.0,2622,0.0
0.3,1,3,3.6,62.6,62.0,630,0.2
1.02,2,5,6.5,63.4,57.0,3769,0.2
0.42,0,2,6.0,60.6,57.0,773,0.0
0.56,0,0,2.0,61.9,56.0,3496,0.0
0.83,2,5,3.1,61.1,60.0,2788,0.0
2.24,1,5,6.5,61.9,58.0,15515,0.0
0.52,3,2,3.1,58.6,63.0,1594,0.2
0.42,1,4,3.6,62.1,57.0,992,0.2
1.13,2,2,6.0,61.2,59.0,5017,0.0
0.88,2,4,3.6,63.2,57.0,3472,0.2
0.28,2,1,2.5,60.0,56.0,642,0.0
0.54,2,0,6.0,62.0,55.0,1662,0.0
0.71,4,4,3.1,66.4,62.0,2401,0.2
0.33,0,2,2.0,60.6,57.0,880,0.0
1.07,3,2,6.0,63.4,56.0,5561,0.2
1.56,0,3,3.1,61.3,56.0,14957,0.0
0.7,0,1,3.6,62.1,57.0,2633,0.2
0.41,0,6,3.1,62.2,54.5,674,0.2
0.37,0,3,2.5,62.0,56.0,909,0.0
1.22,1,2,3.6,62.3,57.0,8731,0.2
1.5,3,4,3.6,64.0,58.0,9620,0.2
0.29,2,0,6.5,59.7,56.0,705,0.0
0.91,0,1,6.0,61.0,57.0,4706,0.0
1.5,1,1,3.6,62.1,60.0,14386,0.2
0.72,2,0,3.6,61.0,59.0,2697,0.0
2.01,1,2,6.5,61.3,61.0,16881,0.0
0.33,1,3,3.6,61.4,60.0,579,0.0
1.23,1,4,6.5,62.0,59.0,5717,0.0
0.37,1,3,3.6,61.3,60.0,833,0.0
2.03,1,5,6.0,59.8,59.0,12844,0.0
0.5,0,3,0.0,61.5,56.0,2104,0.0
0.5,0,4,3.1,61.6,58.0,1384,0.0
0.72,0,4,3.6,61.7,57.0,2594,0.0
1.21,1,3,3.6,63.0,58.0,7318,0.2
1.01,2,4,6.0,60.2,60.0,4617,0.0
0.36,0,3,6.0,61.4,55.0,571,0.0
0.73,1,1,3.1,62.6,60.0,2826,0.2
0.51,1,0,3.6,62.0,60.0,1807,0.0
0.89,3,4,6.5,63.3,59.0,3002,0.2
0.33,3,5,2.5,63.7,56.0,579,0.2
1.12,1,4,6.0,62.0,56.0,4572,0.0
0.7,1,5,2.5,60.1,59.0,2352,0.0
1.01,2,2,6.0,61.9,57.0,4619,0.0
0.54,0,3,3.6,61.7,55.0,1401,0.0
1.2,1,5,6.5,62.7,58.0,5141,0.2
0.67,3,2,6.0,60.2,61.0,1897,0.0
1.69,1,5,10.0,62.4,60.0,6320,0.2
0.43,0,3,0.0,61.8,55.0,1433,0.0
0.73,0,0,6.0,60.2,56.0,2632,0.0
1.0,2,4,6.0,62.7,59.0,4702,0.2
1.01,1,3,2.5,58.5,59.0,6670,0.2
1.51,4,2,10.0,67.5,56.0,3734,0.6
0.23,2,2,2.5,60.3,58.0,530,0.0
0.36,0,4,3.6,62.1,55.0,729,0.2
1.01,3,0,6.0,63.1,60.0,5443,0.2
0.96,4,4,10.0,64.3,59.0,1739,0.2
0.37,1,0,3.6,61.0,56.0,989,0.0
1.01,1,3,6.0,61.0,59.0,4785,0.0
1.11,0,3,6.0,60.8,57.0,6065,0.0
0.28,2,1,2.5,61.4,55.0,612,0.0
1.51,1,5,3.6,62.3,60.0,8997,0.2
0.9,1,3,6.5,62.4,55.0,3478,0.2
0.59,0,0,2.0,62.3,54.0,3791,0.2
0.52,2,1,6.0,62.9,59.0,1389,0.2
0.54,0,4,2.0,61.7,57.0,1944,0.0
0.38,0,1,3.6,61.7,54.3,853,0.0
0.4,0,1,3.6,62.6,56.0,949,0.2
0.51,0,1,3.6,61.8,57.0,1656,0.0
0.7,0,2,3.6,62.2,55.0,2676,0.2
0.25,0,4,2.0,60.2,56.0,525,0.0
1.5,1,2,3.1,62.2,60.0,15851,0.2
0.3,2,5,0.0,63.3,57.0,810,0.2
1.57,1,4,3.1,61.7,58.0,10880,0.0
0.32,0,6,3.1,62.0,54.7,442,0.0
0.31,0,0,2.5,62.0,56.0,766,0.0
0.36,0,2,3.1,61.3,54.0,803,0.0
0.31,1,3,3.6,61.5,59.0,698,0.0
0.72,4,2,6.0,64.8,55.0,2691,0.2
0.39,0,0,3.1,61.8,54.0,988,0.0
0.4,1,1,6.0,62.2,62.0,882,0.2
2.01,2,6,6.0,63.4,57.0,11566,0.2
0.7,2,1,6.0,62.9,57.0,2349,0.2
1.2,1,5,3.6,62.6,61.0,5645,0.2
0.5,0,2,2.5,62.2,54.0,2052,0.2
1.2,1,3,6.5,59.9,59.0,5250,0.0
0.54,0,3,3.6,60.4,57.0,1637,0.0
0.36,1,4,3.1,60.5,59.0,631,0.0
0.31,3,5,3.1,63.9,55.0,457,0.2
0.9,4,5,3.1,68.7,62.0,2732,0.6
0.53,0,3,0.0,62.1,57.0,2372,0.2
0.9,2,3,6.5,63.5,57.0,3350,0.2
0.54,3,1,3.6,63.3,55.0,1660,0.2
1.33,1,3,3.1,62.7,58.0,9699,0.2
1.57,1,5,3.6,62.2,58.0,7755,0.2
0.91,0,3,3.1,61.3,56.0,4029,0.0
0.33,1,3,2.0,60.9,60.0,1114,0.0
0.35,2,0,6.5,62.4,57.0,487,0.2
0.56,0,1,6.5,61.9,55.0,1296,0.0
1.01,0,1,6.5,61.5,55.0,4504,0.0
0.54,0,2,2.5,61.8,55.0,2333,0.0
0.3,2,3,2.0,62.4,57.0,789,0.2
0.93,1,6,3.6,62.3,60.0,3250,0.2
0.34,0,1,2.0,61.4,56.0,973,0.0
1.02,3,2,6.5,63.8,53.0,4238,0.2
0.93,2,2,3.6,62.7,58.0,4925,0.2
1.19,0,5,6.0,62.3,57.0,4998,0.2
1.0,4,4,6.0,55.2,64.0,3830,0.2
0.43,1,2,6.5,58.3,62.0,813,0.2
0.4,0,1,6.0,63.0,57.0,882,0.2
0.34,0,0,3.6,62.0,55.0,1033,0.0
0.79,0,4,2.5,62.4,56.0,3417,0.2
0.41,1,3,6.0,62.7,58.0,923,0.2
0.35,1,0,6.0,61.0,60.0,827,0.0
0.31,0,4,6.0,62.9,56.0,558,0.2
1.01,1,4,6.0,62.1,60.0,4439,0.2
1.17,1,2,6.5,59.9,59.0,4092,0.0
0.31,1,3,3.6,61.5,60.0,698,0.0
0.61,0,1,3.6,61.9,53.0,2248,0.0
0.86,2,4,6.0,63.8,56.0,3115,0.2
0.34,0,5,6.0,60.2,57.0,459,0.0
0.55,1,3,3.1,59.4,62.0,1792,0.0
1.21,1,2,6.5,58.9,60.0,5243,0.2
0.36,0,2,6.0,61.6,56.0,718,0.0
0.7,1,3,6.0,60.3,61.0,2352,0.0
0.32,0,5,3.6,61.6,56.0,449,0.0
0.43,0,5,3.1,62.4,56.0,1218,0.2
0.32,0,2,3.6,62.2,55.0,828,0.2
0.7,1,2,6.5,62.5,60.0,2373,0.2
0.38,3,1,2.0,62.4,64.0,975,0.2
0.3,0,3,0.0,62.6,56.0,794,0.2
0.65,0,2,2.5,61.3,56.0,2921,0.0
0.7,1,1,6.0,60.0,59.0,2777,0.0
1.57,1,4,3.1,60.5,61.0,10930,0.0
0.3,2,3,2.5,63.0,57.0,684,0.2
0.35,0,6,0.0,61.8,55.0,569,0.0
0.3,0,1,2.0,62.6,54.0,838,0.2
0.37,0,2,6.0,62.4,54.0,616,0.2
0.32,2,3,3.1,63.2,55.0,828,0.2
0.35,0,1,3.1,61.9,56.0,1091,0.0
0.55,0,0,2.5,61.5,56.0,3468,0.0
1.28,2,5,6.5,62.6,58.0,5654,0.2
0.31,0,3,0.0,61.9,53.0,891,0.0
0.92,1,3,6.5,59.4,60.0,3916,0.0
0.51,0,3,2.5,61.3,57.0,1974,0.0
1.01,3,3,2.5,62.4,61.0,7137,0.2
0.65,0,3,3.1,60.6,60.0,2242,0.0
0.33,1,2,3.6,62.2,58.0,666,0.2
0.42,0,3,3.1,61.2,54.0,984,0.0
0.31,0,0,3.6,61.3,57.0,734,0.0
1.08,1,2,6.5,60.2,59.0,4407,0.0
1.51,1,4,6.0,61.2,60.0,10012,0.0
0.91,2,1,3.1,62.8,60.0,5057,0.2
0.35,2,0,3.1,63.0,57.0,771,0.2
0.41,0,3,2.5,62.2,56.0,1076,0.2
0.42,1,1,6.0,61.5,61.0,926,0.0
1.02,0,1,6.0,61.1,56.0,4591,0.0
0.98,1,5,10.0,59.6,60.0,2064,0.0
0.88,0,5,6.0,62.4,55.0,3264,0.2
0.57,1,2,6.5,60.7,59.0,1746,0.0
1.07,2,4,2.5,61.3,56.0,6751,0.0
0.9,1,2,6.5,60.1,59.0,3704,0.0
1.52,2,0,6.0,62.0,58.0,11595,0.0
0.51,0,4,3.6,60.8,57.0,1442,0.0
1.22,0,5,3.1,62.6,57.0,6887,0.2
0.3,0,3,3.6,62.2,54.0,495,0.2
1.08,0,3,3.6,62.1,57.0,5661,0.2
1.0,1,2,3.6,61.9,59.0,5606,0.0
1.09,0,4,3.6,62.9,58.0,6453,0.2
1.6,1,5,6.0,62.1,58.0,8852,0.2
0.39,0,5,3.1,62.5,54.0,1047,0.2
1.51,2,5,6.5,63.5,60.0,7441,0.2
0.54,0,3,6.0,62.4,56.0,1350,0.2
1.2,0,6,6.0,62.1,55.0,5002,0.2
0.55,2,5,6.5,61.5,60.0,1087,0.0
0.73,0,0,6.0,61.4,57.0,2841,0.0
0.31,1,2,3.6,58.3,61.0,749,0.2
1.05,1,1,6.5,62.2,59.0,3886,0.2
1.2,1,3,3.1,62.8,58.0,8602,0.2
1.54,0,3,2.5,62.5,57.0,15059,0.2
0.41,3,6,3.6,64.0,59.0,565,0.2
0.65,2,5,0.0,61.0,55.0,2332,0.0
0.73,0,1,6.0,62.8,57.0,2728,0.2
0.3,0,5,2.0,62.3,55.0,709,0.2
0.7,2,2,2.0,60.6,60.0,3536,0.0
1.2,1,3,6.0,63.0,58.0,6026,0.2
0.71,2,2,6.0,61.1,57.0,2333,0.0
0.43,1,3,6.0,62.7,56.0,968,0.2
0.61,3,3,3.6,61.2,62.8,1821,0.0
0.52,2,3,3.6,63.7,56.0,1446,0.2
0.83,2,5,3.6,61.6,58.0,2865,0.0
1.04,2,3,6.5,62.9,58.0,4200,0.2
0.73,1,2,3.1,62.7,56.0,2961,0.2
0.7,2,2,6.0,62.5,59.0,2672,0.2
0.33,1,1,6.0,61.1,58.0,743,0.0
2.05,2,5,6.5,62.8,56.0,14071,0.2
0.36,0,1,3.6,62.6,56.0,1013,0.2
0.9,3,1,6.0,63.8,61.0,3391,0.2
0.23,2,1,2.5,63.8,57.0,485,0.2
0.52,1,3,3.1,61.2,60.0,1815,0.0
0.81,0,3,6.0,62.2,57.0,3192,0.2
0.72,1,2,6.5,61.1,59.0,1806,0.0
0.71,2,0,3.6,61.9,59.0,3366,0.0
0.74,2,6,6.5,59.1,58.0,1923,0.0
0.41,1,3,6.0,62.6,59.0,923,0.2
0.7,2,5,6.0,63.2,59.0,1890,0.2
0.51,2,3,6.0,60.3,61.0,1220,0.0
1.02,0,1,6.0,61.1,56.0,4675,0.0
0.5,1,3,3.1,60.7,60.0,1746,0.0
0.28,0,2,0.0,61.4,57.0,787,0.0
0.3,3,6,3.1,63.3,60.0,394,0.2
1.9,0,5,6.5,60.9,55.0,12165,0.0
0.29,2,1,3.1,61.7,58.0,504,0.0
1.01,2,3,6.5,63.7,57.0,4498,0.2
0.73,0,1,6.5,60.9,57.0,2559,0.0
1.2,0,6,6.0,61.9,57.0,5071,0.0
0.33,0,3,0.0,61.5,56.0,992,0.0
1.36,0,4,6.0,61.5,56.0,8989,0.0
1.01,0,1,3.6,61.6,57.0,7198,0.0
1.13,0,2,6.5,61.8,57.0,5232,0.0
0.54,1,6,2.5,58.2,62.0,1229,0.2
0.4,3,1,6.0,63.2,58.0,687,0.2
0.32,0,1,3.1,61.5,56.0,758,0.0
1.86,2,4,6.0,62.6,58.0,14383,0.2
1.5,3,3,6.5,63.1,57.0,9116,0.2
0.33,0,1,3.6,60.8,57.0,928,0.0
1.02,0,1,6.5,62.1,55.0,4798,0.2
0.7,3,0,6.5,58.3,60.0,2242,0.2
0.36,0,4,6.0,61.5,57.0,648,0.0
1.05,1,4,6.5,61.7,59.0,3352,0.0
1.23,1,2,2.5,58.5,59.0,10844,0.2
0.57,1,4,6.0,61.6,58.0,1247,0.0
0.53,0,0,6.5,61.4,56.0,1314,0.0
1.27,2,2,6.5,61.0,61.0,5330,0.0
1.03,3,5,3.6,60.0,62.0,4819,0.0
0.71,0,4,6.5,59.4,57.0,2258,0.0
0.73,0,3,3.1,61.2,56.0,3589,0.0
0.31,0,3,2.0,62.1,55.0,789,0.2
2.1,0,3,6.5,61.3,55.0,18312,0.0
1.11,1,1,6.5,62.5,58.0,4581,0.2
0.59,2,1,3.6,61.8,59.0,1712,0.0
1.0,2,0,6.0,63.2,59.0,5320,0.2
1.02,1,0,0.0,61.5,60.0,15231,0.0
0.31,0,0,3.1,61.6,54.0,696,0.0
1.11,0,4,6.0,60.6,59.0,5325,0.0
1.53,1,1,6.0,61.3,59.0,12968,0.0
0.3,1,2,2.5,61.0,59.0,737,0.0
0.42,0,3,3.6,62.2,56.0,1087,0.2
0.96,0,2,3.1,61.7,56.0,4333,0.0
0.52,0,3,3.6,62.0,55.0,1577,0.0
0.42,1,2,3.1,60.9,59.0,1103,0.0
1.08,0,5,6.0,62.6,54.0,5141,0.2
0.53,1,1,6.5,59.9,58.0,984,0.0
0.3,0,0,3.6,62.0,55.0,710,0.0
0.7,1,5,3.6,60.8,59.0,2154,0.0
0.4,0,1,2.5,62.2,56.0,1158,0.2
0.3,2,3,0.0,61.0,62.0,895,0.0
1.02,2,2,6.5,60.2,61.0,4162,0.0
0.45,3,1,6.0,63.9,57.0,1063,0.2
1.01,4,3,3.6,64.9,56.0,4887,0.2
0.3,2,3,3.6,61.7,56.0,541,0.0
0.38,0,3,3.1,61.8,56.0,1069,0.0
0.58,2,3,6.5,59.5,59.0,1197,0.0
0.43,0,6,6.0,61.9,54.0,708,0.0
0.56,0,2,3.6,62.3,55.0,1729,0.2
0.44,3,6,3.1,63.2,57.0,694,0.2
1.2,4,5,10.0,65.1,55.0,2376,0.2
0.63,0,4,3.1,61.2,57.0,2040,0.0
0.34,2,4,3.6,63.1,56.0,689,0.2
0.41,1,5,6.5,60.6,59.0,600,0.0
0.41,0,1,2.0,60.9,55.0,1367,0.0
0.9,2,5,2.0,63.4,57.0,3872,0.2
1.01,4,5,6.0,65.5,58.0,3280,0.2
0.7,2,4,3.1,62.5,61.0,2453,0.2
0.31,0,3,0.0,62.1,54.0,891,0.2
0.34,0,1,3.6,62.4,54.0,745,0.2
0.51,0,0,6.5,60.9,56.0,1383,0.0
1.51,1,6,3.1,61.8,61.0,8524,0.0
0.9,1,4,3.6,61.3,59.0,4155,0.0
1.14,0,4,3.6,61.6,56.0,5937,0.0
0.9,1,4,3.6,62.8,58.0,3810,0.2
0.72,2,3,3.6,62.5,59.0,2728,0.2
0.54,1,3,6.0,61.7,59.0,1389,0.0
1.75,1,2,3.6,61.4,58.0,17017,0.0
1.19,3,4,3.1,60.8,61.0,7152,0.0
1.07,0,1,2.5,61.7,57.0,10104,0.0
0.24,0,2,2.0,61.1,56.0,963,0.0
1.51,1,6,3.6,62.3,59.0,6342,0.2
0.9,1,1,3.6,63.0,58.0,4625,0.2
0.32,0,3,0.0,61.8,55.0,954,0.0
2.14,1,5,3.6,60.7,59.0,17193,0.0
0.57,1,2,3.6,60.3,58.0,1847,0.0
0.34,2,0,6.0,62.8,58.0,626,0.2
0.37,0,1,3.6,62.6,56.0,1041,0.2
0.72,4,4,2.5,56.5,68.0,2608,0.2
0.4,0,5,3.1,61.9,57.0,736,0.0
0.23,1,2,2.5,61.3,59.0,445,0.0
1.06,0,4,6.5,60.1,59.0,4401,0.0
0.4,0,0,3.1,60.6,56.0,1003,0.0
1.03,1,4,6.0,58.6,61.0,4406,0.2
0.3,0,4,3.6,62.2,54.0,491,0.2
1.54,0,3,6.5,61.7,56.0,9530,0.0
1.57,1,0,6.0,62.2,59.0,11976,0.2
0.31,0,5,0.0,61.3,57.0,652,0.0
1.01,1,4,6.5,62.7,59.0,2788,0.2
0.38,0,0,6.5,61.1,56.0,633,0.0
2.03,3,5,6.5,63.8,63.0,9651,0.2
1.15,1,5,3.6,62.6,56.0,5120,0.2
0.41,3,5,2.5,63.5,57.0,827,0.2
0.35,1,3,3.1,61.2,56.0,906,0.0
0.43,1,0,6.5,60.7,58.0,716,0.0
1.0,1,2,6.5,62.9,59.0,4155,0.2
1.31,1,5,6.0,62.0,58.0,5282,0.0
0.9,3,1,3.1,62.7,58.0,5201,0.2
0.24,3,1,2.0,63.8,56.0,499,0.2
0.31,0,4,2.0,62.2,56.0,907,0.2
0.53,2,2,3.6,63.4,56.0,1636,0.2
0.33,0,1,6.0,61.6,55.0,702,0.0
0.71,3,1,3.1,59.4,61.0,3464,0.0
0.3,0,3,2.5,61.6,57.0,655,0.0
0.91,2,0,6.5,63.4,59.0,3911,0.2
0.34,0,2,0.0,61.7,55.0,1276,0.0
0.35,0,0,2.0,60.6,56.0,1330,0.0
1.5,0,5,6.5,60.6,59.0,7253,0.0
0.37,0,4,6.0,60.9,57.0,552,0.0
1.27,1,4,3.6,60.0,61.0,7503,0.0
1.56,2,4,3.1,63.9,57.0,11804,0.2
0.43,0,3,2.5,62.0,55.0,954,0.0
1.28,0,3,10.0,61.6,57.0,4509,0.0
1.2,2,4,3.6,63.2,54.0,6423,0.2
0.9,4,3,6.0,65.4,57.0,3145,0.2
1.01,2,2,3.6,63.3,56.0,5662,0.2
0.3,0,3,2.5,62.9,55.0,819,0.2
0.47,3,2,3.1,60.0,60.1,1243,0.0
1.64,0,2,6.5,61.4,57.0,10733,0.0
0.7,2,2,6.0,61.5,58.0,2373,0.0
2.02,1,0,6.5,61.1,57.0,12108,0.0
1.54,1,1,3.6,62.7,58.0,15178,0.2
0.38,2,5,3.1,62.0,55.0,750,0.0
0.4,2,2,6.0,62.8,59.0,737,0.2
0.72,1,5,6.0,60.6,57.0,1799,0.0
0.31,3,4,2.0,63.7,56.0,786,0.2
0.31,2,3,2.5,62.3,59.0,617,0.2
0.51,0,4,2.0,62.7,57.0,1702,0.2
0.31,1,0,2.0,62.7,58.0,942,0.2
1.08,0,1,2.0,61.5,58.0,13994,0.0
0.57,0,0,3.6,61.8,57.0,1955,0.0
2.01,3,2,6.5,64.1,57.0,16231,0.2
1.13,1,0,6.5,62.0,58.0,5280,0.0
0.91,4,4,6.0,64.8,57.0,3180,0.2
0.42,1,3,6.0,62.7,58.0,687,0.2
